POLY_ID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,indicator_health_good,indicator_health_bad,NUMPOINTS,POPULATION,Shape_Leng,populati_1,area,ln1p,rate,MORAN_STD,MORAN_LAG,locationID,ClusterID,ClusterType,RelativeRisk
24444,E01025740,Charnwood 006A,,448382,317099,52.749,-1.285,{91EEC4D0-12C3-4F48-8793-09A3B4DB5FDF},0.487,0.034,0.172,0.24,0.119,0.068,0.037,0.772,0.051,2743,1497,13490.429,265.193,5.645,7.917,1.832,1.254,-0.097,24444,7,high,2.02
24445,E01025741,Charnwood 006B,,448531,319140,52.768,-1.282,{0B375890-A2F2-497C-90FE-58BEAC660342},0.495,0.027,0.114,0.265,0.136,0.054,0.033,0.836,0.039,25,1438,4339.06,4074.961,0.353,3.258,0.017,-0.323,0.323,24445,7,high,2.02
24446,E01025742,Charnwood 006C,,448051,318887,52.765,-1.289,{4573DC84-0178-4EF5-B49F-942C39695EA2},0.514,0.036,0.172,0.238,0.171,0.057,0.037,0.728,0.056,0,1679,3729.17,4864.346,0.345,0,0,-0.338,0.095,24446,7,high,2.02
24447,E01025743,Charnwood 006D,,448897,319837,52.774,-1.277,{816D5E7F-C401-4587-AD5F-0363EB001B76},0.514,0.059,0.118,0.182,0.19,0.049,0.04,0.839,0.036,1051,2334,9203.328,880.871,2.65,6.958,0.45,0.053,0.553,24447,7,high,2.02
24448,E01025744,Charnwood 005A,,446261,318162,52.759,-1.316,{446719C7-8A8D-4BDB-8155-32BAB2A10728},0.509,0.039,0.108,0.199,0.186,0.044,0.035,0.856,0.029,466,2688,10793.349,793.446,3.388,6.146,0.173,-0.188,1.309,24448,7,high,2.02
24449,E01025745,Charnwood 005B,,447743,320451,52.78,-1.294,{55DFE0FB-8B0A-45D8-8082-C1E02BB6AC07},0.516,0.025,0.169,0.287,0.151,0.034,0.031,0.807,0.056,196,1428,5523.319,1373.121,1.04,5.283,0.137,-0.219,1.624,24449,7,high,2.02
24450,E01025746,Charnwood 005C,,446750,319694,52.773,-1.308,{0C413651-0ECB-407F-8885-A0AC82705500},0.522,0.047,0.162,0.211,0.182,0.074,0.039,0.814,0.047,384,2007,12364.729,465.93,4.308,5.953,0.191,-0.172,1.329,24450,7,high,2.02
24451,E01025747,Charnwood 005D,,447429,319111,52.768,-1.298,{819451BB-5084-4AC4-8317-25F6C25BB33A},0.516,0.034,0.185,0.185,0.191,0.057,0.043,0.793,0.055,0,1800,3313.52,4683.38,0.384,0,0,-0.338,0.139,24451,7,high,2.02
24452,E01025748,Charnwood 013A,,460151,314614,52.726,-1.111,{192AC014-205E-4899-ACE6-20208ADB41F7},0.5,0.051,0.142,0.173,0.155,0.063,0.045,0.83,0.046,253,2127,8034.013,1322.744,1.608,5.537,0.119,-0.235,0.756,24452,7,high,2.02
24453,E01025749,Charnwood 013B,,460569,316715,52.745,-1.104,{9D10C8F8-A569-4F73-A19F-62B903096161},0.519,0.041,0.122,0.124,0.24,0.042,0.043,0.814,0.053,535,2216,11625.882,482.574,4.592,6.284,0.241,-0.128,1.055,24453,7,high,2.02
24454,E01025750,Charnwood 013C,,461216,315719,52.736,-1.095,{DED1D3F6-6DAA-4ADD-942B-4A4F42DDAFEB},0.504,0.054,0.135,0.208,0.204,0.044,0.038,0.83,0.039,0,1917,4375.092,2397.657,0.8,0,0,-0.338,-0.223,24454,7,high,2.02
24455,E01025751,Charnwood 013D,,461018,315082,52.73,-1.098,{F226884E-4581-4BE7-B369-027A79ACA873},0.509,0.042,0.132,0.147,0.207,0.042,0.037,0.828,0.036,51,2158,7718.336,2036.515,1.06,3.951,0.024,-0.318,0.925,24455,7,high,2.02
24456,E01025752,Charnwood 018A,,463580,311218,52.695,-1.061,{7F0DBD6F-22E1-4C39-B4AC-AA39C044B649},0.492,0.185,0.133,0.16,0.24,0.054,0.039,0.856,0.045,0,2974,6417.634,3118.479,0.954,0,0,-0.338,-0.269,24456,7,high,2.02
24457,E01025753,Charnwood 018B,,463020,311465,52.697,-1.069,{1015AF04-38A0-48A2-81F4-DF5913307E2B},0.531,0.094,0.208,0.222,0.191,0.068,0.045,0.763,0.071,0,1651,3746.061,4978.403,0.332,0,0,-0.338,-0.338,24457,7,high,2.02
24458,E01025754,Charnwood 018C,,462887,310828,52.692,-1.071,{95A90A7E-1657-4C0F-936F-BB0621C20D30},0.509,0.083,0.18,0.275,0.152,0.043,0.034,0.818,0.041,0,1228,3596.311,5607.641,0.219,0,0,-0.338,-0.278,24458,7,high,2.02
24459,E01025755,Charnwood 018D,,462538,311053,52.694,-1.076,{B1DAC488-F553-4E1B-ADF7-E4742D8A9B2C},0.516,0.097,0.185,0.245,0.145,0.051,0.042,0.823,0.046,0,1439,3225.216,5485.477,0.262,0,0,-0.338,-0.069,24459,7,high,2.02
24460,E01025756,Charnwood 017A,,462225,312419,52.706,-1.08,{56D4E0B3-EB9D-46DE-ACF3-E45F0713A96F},0.524,0.149,0.152,0.161,0.18,0.074,0.039,0.841,0.041,113,1894,7028.755,1940.954,0.976,4.736,0.06,-0.286,0.692,24460,7,high,2.02
24461,E01025757,Charnwood 017B,,461543,311581,52.698,-1.091,{561A3D47-04F6-4A0D-B818-6615E4208DA1},0.524,0.345,0.127,0.169,0.173,0.045,0.056,0.856,0.034,10,1328,3400.742,5416.965,0.245,2.398,0.008,-0.332,0.35,24461,7,high,2.02
24462,E01025758,Charnwood 017C,,460882,311483,52.698,-1.101,{3739BF2E-27C0-45C1-B27B-F1AC808CA713},0.529,0.385,0.137,0.212,0.166,0.055,0.043,0.84,0.044,2600,1706,13353.757,515.32,3.311,7.864,1.524,0.986,0.454,24462,7,high,2.02
24463,E01025759,Charnwood 017D,,462735,312003,52.702,-1.073,{35F64B87-4DB5-49C7-B56E-1A7C3B855BDA},0.512,0.105,0.215,0.31,0.127,0.087,0.033,0.784,0.057,0,1400,3917.404,2249.488,0.622,0,0,-0.338,-0.306,24463,7,high,2.02
24464,E01025760,Charnwood 008A,,457030,321085,52.784,-1.156,{ECADFA39-354C-4A3A-97EF-58A2EFAABF36},0.521,0.067,0.113,0.259,0.161,0.031,0.043,0.859,0.032,817,1358,29432.014,64.349,21.104,6.707,0.602,0.185,1.114,24464,7,high,2.02
24465,E01025761,Charnwood 008B,,462130,322972,52.801,-1.08,{7EB42068-AB5A-4934-ABE1-4511204035FA},0.508,0.03,0.073,0.182,0.178,0.03,0.056,0.887,0.025,6934,1896,25126.099,79.981,23.706,8.844,3.657,2.841,2.272,24465,7,high,2.02
24466,E01025762,Charnwood 021A,,462235,308775,52.673,-1.081,{48D5EBC4-6113-4DD7-8E9C-13FBB8EAE23B},0.5,0.311,0.233,0.237,0.174,0.088,0.035,0.785,0.057,0,1581,3834.122,2520.148,0.627,0,0,-0.338,-0.264,24466,7,high,2.02
24467,E01025763,Charnwood 021B,,460571,309123,52.676,-1.106,{915CD71F-91C8-4A7F-BC8B-0E0C1D64FB10},0.516,0.347,0.239,0.263,0.153,0.081,0.049,0.763,0.067,397,1703,7462.05,1692.381,1.006,5.986,0.233,-0.136,-0.268,24467,7,high,2.02
24468,E01025764,Charnwood 021C,,461544,309024,52.675,-1.091,{3960AD15-6DED-4F3D-BC31-6C4C91A14FF2},0.507,0.538,0.196,0.205,0.183,0.066,0.058,0.813,0.045,0,1402,3903.326,5035.631,0.278,0,0,-0.338,-0.264,24468,7,high,2.02
24469,E01025765,Charnwood 021D,,460995,308613,52.672,-1.099,{1CB20526-A575-4342-B543-DC0899FE67F7},0.522,0.677,0.221,0.279,0.131,0.08,0.046,0.777,0.058,0,1510,3577.404,4596.948,0.328,0,0,-0.338,-0.285,24469,7,high,2.02
24470,E01025766,Charnwood 021E,,461089,310086,52.685,-1.098,{A73A6087-983D-41C2-9273-EC5B6A9A9980},0.512,0.223,0.207,0.149,0.223,0.062,0.04,0.79,0.06,508,2065,7989.252,1683.148,1.227,6.232,0.246,-0.124,0.21,24470,7,high,2.02
24471,E01025767,Charnwood 021F,,462282,309625,52.681,-1.08,{24621F46-CEC3-4C71-BC10-C74BA133EAF3},0.501,0.367,0.192,0.21,0.174,0.067,0.039,0.796,0.054,9,1556,6247.101,1297.233,1.199,2.303,0.006,-0.333,0.017,24471,7,high,2.02
24472,E01025768,Charnwood 008C,,463274,317750,52.754,-1.064,{CDE99240-A021-4311-8EE3-DD5839573FFB},0.501,0.063,0.112,0.264,0.182,0.039,0.044,0.856,0.039,7576,1469,25986.987,76.314,19.25,8.933,5.157,4.144,1.177,24472,7,high,2.02
24473,E01025769,Charnwood 008D,,463984,314512,52.724,-1.054,{4A8B46B4-CB8D-4D87-8A17-CD05B1D1FC33},0.49,0.083,0.104,0.233,0.161,0.036,0.075,0.872,0.033,8524,1563,27813.666,106.524,14.673,9.051,5.454,4.402,0.416,24473,7,high,2.02
24475,E01025772,Harborough 004A,,452838,291861,52.522,-1.223,{DED29538-0B74-4BB6-A6A0-414594725A9C},0.512,0.029,0.082,0.129,0.203,0.03,0.045,0.873,0.024,0,2267,4329.907,2952.58,0.768,0,0,-0.338,-0.068,24475,7,high,2.02
24476,E01025773,Harborough 004B,,453619,291863,52.522,-1.211,{0CB1D838-66EE-4546-BFBC-A8CAB33DFE3E},0.492,0.027,0.071,0.142,0.218,0.032,0.042,0.896,0.027,3,1575,6291.104,1807.065,0.872,1.386,0.002,-0.337,-0.043,24476,7,high,2.02
24477,E01025774,Harborough 004C,,453378,293018,52.532,-1.215,{73DC6D5C-A35B-483F-95F7-AC5111E5F684},0.487,0.045,0.08,0.155,0.204,0.013,0.044,0.891,0.02,82,1673,6587.593,1172.98,1.426,4.419,0.049,-0.296,-0.294,24477,7,high,2.02
24478,E01025775,Harborough 004D,,451416,292762,52.53,-1.243,{6D006CF4-C4BB-4E2B-BBFC-1B734DFADCA6},0.508,0.027,0.141,0.233,0.181,0.04,0.03,0.844,0.048,83,2201,8023.894,676.04,3.256,4.431,0.038,-0.306,0.009,24478,7,high,2.02
24479,E01025776,Harborough 004E,,452371,294203,52.543,-1.229,{D66AA6F0-2790-4358-8905-F3AC366C22AB},0.515,0.025,0.149,0.239,0.152,0.053,0.044,0.823,0.035,123,1940,8982.649,528.739,3.669,4.82,0.063,-0.283,0.076,24479,7,high,2.02
24480,E01025777,Harborough 006A,,453748,289783,52.503,-1.21,{5615C41D-9965-472B-BBDA-128AFAAE093C},0.488,0.028,0.112,0.24,0.161,0.038,0.042,0.879,0.022,2709,2342,31611.601,79.393,29.499,7.905,1.157,0.667,0.371,24480,7,high,2.02
24481,E01025778,Harborough 005B,,464306,292923,52.53,-1.053,{2EF74CCD-47C5-41B1-AF36-5832C736AE9E},0.516,0.079,0.126,0.182,0.191,0.039,0.055,0.869,0.035,1,1987,13818.774,531.599,3.738,0.693,0.001,-0.338,-0.134,24481,7,high,2.02
24482,E01025779,Harborough 005C,,465041,293179,52.533,-1.043,{CE8FF593-00A8-45B2-BD5C-19FBBC63E4B2},0.513,0.034,0.135,0.227,0.167,0.042,0.035,0.84,0.031,2,1466,5179.022,2600.599,0.564,1.099,0.001,-0.337,-0.318,24482,7,high,2.02
24483,E01025780,Harborough 005D,,464620,294054,52.541,-1.049,{9850AD8F-0718-4555-ADE8-790638E1A4B9},0.491,0.068,0.128,0.233,0.179,0.037,0.036,0.857,0.041,5,1472,4545.991,1777.906,0.828,1.792,0.003,-0.335,-0.155,24483,7,high,2.02
24484,E01025781,Harborough 003A,,464194,296844,52.566,-1.054,{F2408AAB-F354-45EF-9964-941A4896E561},0.516,0.39,0.106,0.198,0.178,0.054,0.048,0.861,0.035,1010,1723,29242.1,141.953,12.138,6.919,0.586,0.171,-0.222,24484,7,high,2.02
24485,E01025782,Harborough 003B,,465692,298085,52.577,-1.032,{01FE337B-8A6B-4338-878A-77F748B69A76},0.523,0.107,0.099,0.278,0.165,0.038,0.043,0.836,0.034,0,1378,4108.098,3542.403,0.389,0,0,-0.338,0.048,24485,7,high,2.02
24486,E01025783,Harborough 003C,,467862,298384,52.579,-1,{72AA97D1-CF08-4F6D-B147-7FC01D00B393},0.516,0.244,0.082,0.204,0.206,0.043,0.058,0.895,0.024,715,2361,35981.191,103.891,22.726,6.574,0.303,-0.075,0.915,24486,7,high,2.02
24487,E01025784,Harborough 005E,,472230,294748,52.546,-0.936,{80C0A86E-92F9-447A-AB94-47747C4AD6FB},0.507,0.064,0.093,0.248,0.133,0.028,0.061,0.86,0.028,1419,1407,35481.969,57.941,24.283,7.258,1.009,0.538,0.456,24487,22,low,0.48
24489,E01025787,Harborough 003F,,468758,292353,52.525,-0.988,{515D8996-1E87-4299-A3A6-18E265CF4987},0.514,0.046,0.111,0.352,0.136,0.04,0.039,0.824,0.053,764,1656,16131.913,205.683,8.051,6.64,0.461,0.063,0.042,24489,22,low,0.48
24490,E01025788,Harborough 005F,,467828,289247,52.497,-1.002,{60260811-3BF7-4563-9913-214DFDE3CEF1},0.52,0.03,0.104,0.261,0.152,0.024,0.033,0.844,0.043,843,1321,37061.269,43.456,30.399,6.738,0.638,0.216,-0.029,24490,22,low,0.48
24491,E01025789,Harborough 007A,,469661,287869,52.484,-0.976,{92EA79AE-09E8-4A18-BE30-85511C62D999},0.344,0.105,0.114,0.165,0.106,0.069,0.03,0.772,0.063,901,2031,17292.404,191.597,10.6,6.805,0.444,0.047,0.076,24491,22,low,0.48
24492,E01025790,Harborough 010A,,453300,284800,52.459,-1.217,{02537213-6470-4E46-B7ED-B3812062ED2C},0.499,0.044,0.096,0.219,0.174,0.03,0.052,0.855,0.03,128,2546,5951.937,3070.204,0.829,4.86,0.05,-0.295,0.066,24492,7,high,2.02
24493,E01025791,Harborough 010B,,452550,283488,52.447,-1.228,{3A9D7882-81D3-4A54-B02C-EB74F0DBA5AE},0.51,0.051,0.166,0.235,0.197,0.045,0.053,0.823,0.041,1499,2921,13699.433,549.695,5.314,7.313,0.513,0.108,1.715,24493,7,high,2.02
24494,E01025792,Harborough 010C,,454729,284218,52.453,-1.196,{7FFCD87B-D644-4344-9147-8C47D55FC761},0.506,0.042,0.146,0.287,0.135,0.044,0.043,0.779,0.059,1763,2157,10088.07,1002.305,2.152,7.475,0.817,0.372,0.365,24494,7,high,2.02
24495,E01025794,Harborough 007B,,472975,288913,52.493,-0.927,{A96D764A-69D0-4E8F-AC63-A388FB3847C9},0.513,0.06,0.071,0.222,0.178,0.029,0.051,0.876,0.028,289,1829,7968.947,768.613,2.38,5.67,0.158,-0.201,-0.051,24495,22,low,0.48
24496,E01025795,Harborough 008A,,473232,287868,52.484,-0.923,{62758EDA-8BE1-4F1E-952C-3B5560EDF0EA},0.479,0.09,0.16,0.27,0.138,0.046,0.09,0.816,0.049,572,1804,5563.623,4323.571,0.417,6.351,0.317,-0.063,-0.243,24496,22,low,0.48
24497,E01025796,Harborough 008B,,473789,287757,52.483,-0.915,{ED9BA526-6C56-42BF-91E2-D758F1F079B7},0.521,0.054,0.157,0.192,0.179,0.05,0.045,0.799,0.061,145,1977,6022.809,2349.784,0.841,4.984,0.073,-0.275,-0.168,24497,22,low,0.48
24498,E01025797,Harborough 007C,,474084,289324,52.497,-0.91,{E7AB37C3-E3B0-450D-9711-0FE0B9050754},0.527,0.044,0.099,0.232,0.194,0.023,0.042,0.877,0.024,280,2173,19348.735,260.229,8.35,5.638,0.129,-0.226,0.551,24498,22,low,0.48
24499,E01025798,Harborough 009A,,474666,286236,52.469,-0.902,{CE3D2944-9A46-40EE-B8D6-2F56E5FBBA46},0.515,0.063,0.098,0.233,0.181,0.036,0.033,0.854,0.045,384,2336,9281.206,1025.843,2.277,5.953,0.164,-0.195,0.181,24499,22,low,0.48
24500,E01025799,Harborough 009B,,475243,287343,52.479,-0.894,{94F16186-8BAA-4C94-BF1C-6F593F7C52C8},0.514,0.058,0.085,0.158,0.228,0.022,0.049,0.875,0.022,79,2283,6226.252,1457.386,1.567,4.382,0.035,-0.308,-0.172,24500,22,low,0.48
24501,E01025800,Harborough 009C,,474295,287184,52.478,-0.908,{702B51E1-F053-4156-BD73-AAAB06CA7B4F},0.508,0.056,0.104,0.292,0.119,0.034,0.034,0.827,0.041,27,1399,3568.121,5011.765,0.279,3.332,0.019,-0.322,-0.259,24501,22,low,0.48
24502,E01025801,Harborough 008C,,473024,287271,52.479,-0.926,{5A59F582-D9A8-47E1-810E-B2F9CD01D714},0.537,0.078,0.157,0.259,0.124,0.055,0.035,0.756,0.079,7,1209,4065.245,3955.765,0.306,2.079,0.006,-0.333,-0.243,24502,22,low,0.48
24503,E01025802,Harborough 007D,,472594,287806,52.483,-0.932,{699A1BCD-0F6A-4ACC-BB33-D63228F0935E},0.524,0.028,0.134,0.348,0.124,0.034,0.042,0.815,0.051,171,1342,5614.334,1822.506,0.736,5.147,0.127,-0.228,-0.171,24503,22,low,0.48
24504,E01025803,Harborough 007E,,472326,287063,52.477,-0.937,{F2700A6A-2867-43D1-84EA-EF57BE5C1D9A},0.509,0.038,0.067,0.207,0.196,0.02,0.039,0.892,0.021,71,1772,3813.182,3786.04,0.468,4.277,0.04,-0.303,0.008,24504,22,low,0.48
24505,E01025804,Harborough 009D,,473165,285988,52.467,-0.924,{9DF2421F-D2AD-4A74-88D6-738666EB3C5E},0.513,0.047,0.158,0.295,0.16,0.045,0.032,0.81,0.042,9,1978,4344.141,3416.711,0.579,2.303,0.005,-0.334,0.48,24505,22,low,0.48
24506,E01025806,Harborough 008D,,473251,286758,52.474,-0.923,{773C911C-7863-4FD5-89DF-32EB16990BC8},0.533,0.042,0.224,0.239,0.18,0.079,0.04,0.737,0.087,11,1564,3538.915,4151.572,0.377,2.485,0.007,-0.332,-0.307,24506,22,low,0.48
24507,E01025807,Harborough 009E,,473584,286392,52.471,-0.918,{9CE0B2F6-B1AE-4263-9EF3-AE640315BAD1},0.504,0.053,0.122,0.122,0.199,0.046,0.055,0.871,0.027,10,1385,3168.387,4145.807,0.334,2.398,0.007,-0.332,-0.287,24507,22,low,0.48
24508,E01025808,Harborough 006B,,456043,283218,52.444,-1.177,{F188AE33-FD3E-46A1-9469-A5F7D063E905},0.491,0.034,0.089,0.195,0.173,0.028,0.039,0.876,0.024,8147,2982,43844.851,58.617,50.873,9.006,2.732,2.036,1.567,24508,7,high,2.02
24509,E01025809,Harborough 002B,,481823,296054,52.556,-0.795,{F4946817-AF6B-4575-AF4B-43EB5B01F27D},0.51,0.031,0.095,0.252,0.165,0.032,0.041,0.867,0.043,0,2378,49968.268,40.066,59.352,0,0,-0.338,0.723,24509,22,low,0.48
24510,E01025810,Harborough 006C,,459993,289476,52.5,-1.118,{538332E7-CF33-484C-9FD2-160DF2698073},0.496,0.032,0.107,0.267,0.14,0.031,0.036,0.86,0.029,576,2351,37539.306,53.38,44.043,6.358,0.245,-0.125,0.401,24510,7,high,2.02
24511,E01025812,Harborough 011A,,464763,302369,52.615,-1.045,{BAB2D594-4363-4824-AD97-2BC07791CA7B},0.524,0.291,0.143,0.278,0.157,0.05,0.039,0.804,0.045,615,1747,16964.482,233.903,7.469,6.423,0.352,-0.032,0.113,24511,7,high,2.02
24512,E01025813,Harborough 011B,,465559,303736,52.627,-1.033,{C1E7FB7B-9528-409E-A240-7B5DBF086B2A},0.496,0.448,0.114,0.221,0.169,0.058,0.045,0.874,0.038,672,2098,9262.532,767.669,2.733,6.512,0.32,-0.06,0.776,24512,7,high,2.02
24513,E01025814,Harborough 011C,,468129,303147,52.622,-0.995,{7A7DAC86-74BE-4517-8C28-0301AAEBCC58},0.508,0.184,0.085,0.274,0.178,0.033,0.044,0.869,0.033,8025,1735,15157.202,224.581,7.725,8.99,4.625,3.682,0.855,24513,7,high,2.02
24514,E01025815,Harborough 002C,,473749,305272,52.64,-0.912,{E14FD3C3-4F02-4C2C-8509-C5205DC4043F},0.492,0.081,0.104,0.244,0.16,0.038,0.044,0.867,0.031,3154,2198,64825.198,22.664,96.981,8.057,1.435,0.909,1.222,24514,28,low,0.39
24515,E01025816,Harborough 006D,,451054,286755,52.476,-1.25,{0CDAA75D-FE81-4D0E-81D0-71C3FEA7FEF1},0.507,0.032,0.121,0.23,0.162,0.037,0.043,0.842,0.047,620,2553,28060.797,109.247,23.369,6.431,0.243,-0.127,1.219,24515,7,high,2.02
24516,E01025817,Hinckley and Bosworth 008A,,440147,297493,52.574,-1.409,{CCC63F04-3DC6-4B59-899A-35F7BB10F90B},0.51,0.024,0.134,0.27,0.149,0.04,0.034,0.837,0.035,0,2253,17568.447,278.492,8.09,0,0,-0.338,-0.094,24516,7,high,2.02
24517,E01025818,Hinckley and Bosworth 008B,,438541,295891,52.56,-1.433,{11172D2A-F8E0-4C90-8252-D538B856CF33},0.511,0.085,0.121,0.196,0.156,0.045,0.051,0.842,0.042,1328,1509,51481.807,36.945,40.845,7.192,0.88,0.427,-0.06,24517,7,high,2.02
24518,E01025819,Hinckley and Bosworth 004A,,442097,307274,52.662,-1.379,{E35B8910-845E-4DD1-BCB9-B47FF4DC9732},0.514,0.022,0.187,0.26,0.147,0.049,0.032,0.782,0.055,135,1682,23637.125,115.767,14.529,4.913,0.08,-0.269,-0.279,24518,7,high,2.02
24519,E01025820,Hinckley and Bosworth 004B,,443871,306095,52.651,-1.353,{F974FDED-103E-4948-BF7D-E2EC46447FC5},0.516,0.018,0.14,0.225,0.168,0.042,0.037,0.842,0.037,0,1578,11197.609,552.445,2.856,0,0,-0.338,-0.271,24519,7,high,2.02
24520,E01025821,Hinckley and Bosworth 007A,,444499,296910,52.568,-1.345,{F4DDAC2A-EC99-4DD2-9126-D1DFBB617633},0.504,0.051,0.162,0.18,0.151,0.05,0.03,0.8,0.055,122,1731,7355.482,3666.365,0.472,4.812,0.07,-0.277,-0.261,24520,7,high,2.02
24521,E01025822,Hinckley and Bosworth 007B,,444967,297252,52.571,-1.338,{D5FBA80C-44E0-4DC3-8F36-5409B880AFED},0.48,0.032,0.223,0.238,0.181,0.069,0.039,0.758,0.08,147,1507,3200.996,5361.468,0.281,4.997,0.098,-0.253,-0.238,24521,7,high,2.02
24522,E01025823,Hinckley and Bosworth 007C,,444446,297624,52.575,-1.346,{00430762-11FE-42EC-B1B9-720D029D0642},0.516,0.04,0.178,0.175,0.208,0.061,0.041,0.798,0.058,113,1627,5755.255,2782.41,0.585,4.736,0.069,-0.278,-0.26,24522,7,high,2.02
24523,E01025824,Hinckley and Bosworth 007D,,444653,296329,52.563,-1.343,{894AC8F0-CEF5-498C-AAE8-A75095A0C593},0.509,0.049,0.179,0.237,0.174,0.051,0.038,0.779,0.071,183,1486,8019.28,1063.478,1.397,5.215,0.123,-0.231,0.175,24523,7,high,2.02
24524,E01025825,Hinckley and Bosworth 007E,,442679,297265,52.572,-1.372,{04E15CC4-8875-43F3-BD99-D07329D68292},0.507,0.028,0.202,0.264,0.158,0.059,0.031,0.824,0.046,104,1416,17231.365,360.723,3.925,4.654,0.073,-0.274,-0.22,24524,7,high,2.02
24525,E01025826,Hinckley and Bosworth 007F,,445157,298383,52.581,-1.335,{62EA300F-4F56-4F17-BA71-F84BCB924D7C},0.487,0.031,0.147,0.175,0.159,0.043,0.047,0.819,0.045,116,1385,8937.169,739.681,1.872,4.762,0.084,-0.265,-0.255,24525,7,high,2.02
24526,E01025827,Hinckley and Bosworth 013A,,443455,293277,52.536,-1.361,{125C9FDA-EB6D-49EB-BEA1-34E9EE7BF583},0.536,0.035,0.236,0.359,0.134,0.07,0.035,0.743,0.073,86,1419,4613.426,2848.839,0.498,4.466,0.061,-0.286,-0.189,24526,7,high,2.02
24527,E01025828,Hinckley and Bosworth 013B,,444566,293708,52.539,-1.344,{21CB77A3-8945-47B3-9FA5-98384C2FFAF0},0.507,0.034,0.126,0.285,0.152,0.042,0.041,0.838,0.036,29,1512,7560.734,786.681,1.922,3.401,0.019,-0.322,0.547,24527,7,high,2.02
24528,E01025829,Hinckley and Bosworth 013C,,443015,292920,52.532,-1.367,{03F543FA-27B9-42CB-853C-5DF4DA36C208},0.516,0.05,0.195,0.183,0.21,0.07,0.046,0.754,0.088,146,1551,3168.309,4392.515,0.353,4.99,0.094,-0.256,-0.243,24528,7,high,2.02
24529,E01025830,Hinckley and Bosworth 013D,,444296,292790,52.531,-1.348,{B02F6E44-C245-4592-9BDA-55D80F7B9F1E},0.527,0.045,0.167,0.277,0.154,0.061,0.042,0.779,0.052,29,1566,6431.496,2607.03,0.601,3.401,0.019,-0.322,-0.134,24529,7,high,2.02
24530,E01025831,Hinckley and Bosworth 014A,,443268,292428,52.528,-1.364,{2DD119DD-9D0E-45EC-94B9-59BF1968B9D3},0.512,0.017,0.176,0.301,0.153,0.046,0.032,0.796,0.04,0,1247,3488.499,5612.79,0.222,0,0,-0.338,-0.236,24530,7,high,2.02
24531,E01025832,Hinckley and Bosworth 014B,,443424,291224,52.517,-1.362,{3C0B6A39-F563-44C0-B011-EBE57434FD10},0.505,0.107,0.087,0.167,0.196,0.032,0.037,0.881,0.027,1192,1936,8042.162,1340.76,1.444,7.084,0.616,0.197,1.034,24531,7,high,2.02
24532,E01025833,Hinckley and Bosworth 014C,,445038,291352,52.518,-1.338,{E1904713-29F6-451C-ACED-8AD53BBEF244},0.508,0.057,0.111,0.192,0.198,0.039,0.042,0.873,0.036,2385,2053,11865.957,432.68,4.745,7.777,1.162,0.671,0.807,24532,7,high,2.02
24533,E01025834,Hinckley and Bosworth 014D,,443606,291897,52.523,-1.359,{6E0A9DB4-D91B-4AAB-BD18-6A2237B20559},0.502,0.028,0.098,0.22,0.183,0.027,0.038,0.877,0.026,111,1534,6424.256,2204.776,0.696,4.718,0.072,-0.275,-0.034,24533,7,high,2.02
24534,E01025835,Hinckley and Bosworth 014E,,442099,292381,52.528,-1.381,{55F41765-009C-4AD5-A9E1-BAEFEB0D1C66},0.507,0.078,0.111,0.238,0.171,0.036,0.033,0.868,0.034,769,2514,6925.338,1343.324,1.871,6.646,0.306,-0.072,0.231,24534,7,high,2.02
24535,E01025836,Hinckley and Bosworth 014F,,443643,292602,52.53,-1.358,{816D6520-F5E7-4F9A-929D-F731F1C95CFD},0.519,0.026,0.202,0.349,0.125,0.044,0.03,0.767,0.045,0,1173,2909.891,5409.353,0.217,0,0,-0.338,-0.298,24535,7,high,2.02
24536,E01025837,Hinckley and Bosworth 004C,,437679,305211,52.643,-1.445,{A78C52C0-4B94-41C7-8E37-2E41189123CC},0.499,0.024,0.093,0.249,0.19,0.037,0.04,0.87,0.032,196,2174,35725.586,78.143,27.821,5.283,0.09,-0.26,0.396,24536,7,high,2.02
24537,E01025838,Hinckley and Bosworth 004D,,441815,302832,52.622,-1.384,{0BFDBEFB-9605-499D-B3CF-85E105F381AE},0.528,0.041,0.128,0.382,0.139,0.056,0.032,0.815,0.056,286,1511,20607.572,165.616,9.123,5.659,0.189,-0.174,-0.133,24537,7,high,2.02
24538,E01025839,Hinckley and Bosworth 006A,,446561,297413,52.573,-1.314,{B8E48948-35D2-4923-ADCB-58B73AC4207C},0.509,0.057,0.157,0.196,0.162,0.046,0.03,0.822,0.05,204,1651,5113.414,4584.677,0.36,5.323,0.124,-0.231,0.013,24538,7,high,2.02
24539,E01025840,Hinckley and Bosworth 006B,,445665,297598,52.574,-1.328,{5EB28257-5112-41D8-BF08-721BD8EE1BBF},0.512,0.052,0.19,0.224,0.167,0.062,0.034,0.804,0.051,312,1675,5530.138,3215.113,0.521,5.746,0.186,-0.176,-0.098,24539,7,high,2.02
